4226.78,3737.4,4303.83,3812.01,872.331,4
4432.1,3699.07,4506.67,3771.28,735.979,0
4552.66,3618.18,4631.02,3694.07,945.064,3
4513.92,3659.72,4588.12,3731.58,715.723,0
4635.92,3619.76,4711.02,3692.49,765.345,3
4595.7,3659.87,4669.6,3731.43,698.888,3
4552.86,3697.43,4630.81,3772.92,922.714,3
4551.79,3735.92,4631.88,3813.48,1040.46,5
4583.18,3687.27,4682.13,3783.09,2080.32,5
4633.8,3696.76,4713.14,3773.59,999.208,3
4632.58,3735.11,4714.36,3814.3,1133.75,3
4677.4,3620.4,4751.18,3691.85,692.355,3
4717.15,3619.38,4793.05,3692.88,809.359,3
4715.76,3657.56,4794.44,3733.75,962.688,3
4756.27,3617.73,4835.56,3694.52,996.448,3
4799.33,3619.9,4874.14,3692.35,749.58,3
4712.81,3694.23,4797.39,3776.13,1287.97,3
4674.64,3736.31,4753.93,3813.09,996.284,3
4758.84,3699.27,4833,3771.08,713.321,3
4758.05,3738.03,4833.79,3811.37,800.336,3
6350.64,3343.51,6424.87,3415.39,717.074,0
6431.9,3303.62,6506.88,3376.22,758.414,0
6350.16,3382.56,6425.35,3455.38,770.296,0
6431.64,3382.42,6507.13,3455.52,786.685,0
6470.5,3301.47,6549.91,3378.37,1002.78,0
6513.53,3303.61,6588.51,3376.23,758.752,0
6595.9,3304.33,6669.41,3375.51,677.545,0
6595.76,3383.24,6669.55,3454.7,693.026,0
5125.94,3501.4,5200.59,3573.7,740.667,0
5124.79,3539.82,5201.74,3614.33,867.203,6
5167.19,3501.83,5240.97,3573.27,692.443,0
5207.71,3501.53,5282.09,3573.57,725.841,6
5248.93,3501.93,5322.5,3573.17,680.623,6
5286.43,3498.72,5366.63,3576.38,1046.01,6
5163.2,3577.01,5244.96,3656.19,1132.74,6
5207.92,3580.79,5281.88,3652.41,702.134,6
5247.74,3540.3,5323.69,3613.85,811.694,6
5288.12,3539.88,5364.94,3614.27,860.479,6
5247.95,3580.03,5323.48,3653.17,789.201,6
5287.26,3578.57,5365.8,3654.63,954.863,6
5410.33,3500.12,5487.63,3574.97,886.187,6
5451.96,3500.91,5527.63,3574.19,796.518,6
5330.59,3541.48,5404.1,3612.67,677.825,6
5328.1,3578.59,5406.6,3654.61,952.911,6
5370.96,3580.58,5445.36,3652.62,726.547,6
5411.46,3540.74,5486.5,3613.41,762.075,6
5411.43,3580.24,5486.53,3652.97,765.393,6
5451.18,3579.2,5528.42,3654,883.181,6
5532.7,3500.05,5610.16,3575.05,895.101,6
5492.99,3540.64,5568.24,3613.51,773.329,6
5533.01,3539.87,5609.85,3614.28,860.985,6
5534.58,3580.92,5608.28,3652.29,687.994,6
5573.37,3539.43,5651.12,3614.72,911.265,6
5575.31,3580.84,5649.18,3652.37,697.141,6
5615.75,3580.47,5690.37,3652.73,738.449,6
5695.88,3539.48,5773.51,3614.67,905.103,6
5695.82,3578.96,5773.57,3654.25,911.176,6
5734.52,3537.38,5816.5,3616.77,1144.46,6
5776.77,3538.77,5855.88,3615.38,986.11,6
5777.84,3579.33,5854.81,3653.87,868.079,6
5854.58,3574.6,5941.34,3658.61,1407.83,6
5894.18,3573.42,5983.37,3659.78,1541.94,6
5940.41,3578.66,6018.77,3654.54,945.16,6
5980.14,3538.08,6060.68,3616.07,1065.12,0
6019.72,3536.88,6102.73,3617.27,1201.8,6
6061.82,3538.12,6142.27,3616.03,1060.23,6
6063.53,3579.31,6140.55,3653.89,871.029,6
6105.66,3580.58,6180.05,3652.62,726.092,6
6186.61,3500.86,6262.37,3574.24,802.079,7
6269.2,3462.27,6343.04,3533.77,695.482,7
6228.19,3501.6,6302.42,3573.49,717.578,7
6268.64,3501.25,6343.61,3573.85,758.129,7
6142.15,3536.87,6225.19,3617.28,1203.2,8
6187.57,3541.32,6261.41,3612.83,695.896,7
6187.28,3580.56,6261.7,3652.64,728.093,6
6309.55,3461.82,6384.33,3534.23,747.544,7
6389.54,3460.23,6467.6,3535.82,928.146,0
6430.87,3460.73,6507.9,3535.32,871.752,0
6432.06,3501.4,6506.71,3573.7,740.582,0
6309.53,3540.85,6384.35,3613.3,749.472,7
6350.73,3541.22,6424.78,3612.93,706.848,6
6391.81,3581,6465.34,3652.2,678.735,6
6432.01,3580.41,6506.76,3652.8,746.128,6
6473.04,3580.61,6547.37,3652.59,723.025,6
5084.38,3619.26,5160.52,3692.99,822.341,0
5084.4,3658.8,5160.5,3732.5,820.737,0
5080.34,3733.92,5164.56,3815.48,1268.37,0
5161.4,3614.8,5246.76,3697.46,1330.96,6
5207.96,3620.35,5281.84,3691.9,698.044,6
5247.49,3619.11,5323.94,3693.15,840.013,6
5288.4,3619.2,5364.66,3693.05,829.058,6
5289.08,3659.39,5363.98,3731.92,753.944,6
5206.58,3698.08,5283.21,3772.28,849.339,6
5205.75,3736.79,5284.04,3812.61,941.338,6
5247.09,3697.77,5324.34,3772.58,884.004,6
5288.92,3698.76,5364.14,3771.6,771.492,6
5247.95,3738.13,5323.48,3811.27,788.696,6
5328.78,3618.78,5405.91,3693.47,877.36,6
5370.5,3619.65,5445.83,3692.6,778.082,6
5368,3656.76,5448.33,3734.54,1053.31,6
5411.26,3619.6,5486.7,3692.65,783.808,6
5451.16,3618.71,5528.44,3693.55,885.516,6
5410.99,3658.87,5486.96,3732.44,813.178,6
5451.32,3658.39,5528.27,3732.91,867.335,6
5327.02,3696.12,5407.68,3774.23,1071.94,6
5370.87,3699.07,5445.45,3771.29,736.619,6
5412.03,3699.4,5485.93,3770.96,698.956,6
5450.93,3697.54,5528.66,3772.81,910.113,6
5410.98,3737.91,5486.98,3811.5,814.372,6
5451.65,3737.76,5527.95,3811.65,831.322,6
5491.56,3618.31,5569.66,3693.94,930.627,6
5533.21,3619.11,5609.65,3693.14,839.221,6
5493.44,3659.65,5567.79,3731.65,723.883,6
5533.24,3658.67,5609.62,3732.63,835.738,6
5574.62,3619.69,5649.87,3692.56,773.142,6
5572.95,3657.6,5651.54,3733.71,957.731,6
5614.87,3658.67,5691.26,3732.64,836.237,6
5492.02,3697.8,5569.21,3772.55,880.48,6
5531.85,3696.85,5611,3773.5,988.571,6
5493.4,3738.66,5567.83,3810.74,728.361,6
5533.49,3737.96,5609.37,3811.44,808.139,6
5573.24,3697.41,5651.25,3772.95,925.627,6
5614.6,3697.93,5691.52,3772.42,865.592,6
5572.99,3736.69,5651.5,3812.72,953.556,6
5614.53,3737.39,5691.59,3812.02,873.279,6
5696.44,3619.08,5772.95,3693.17,842.783,6
5656.3,3659.27,5731.45,3732.04,767.909,6
5695.4,3657.6,5773.99,3733.7,957.617,6
5776.84,3617.89,5855.82,3694.37,979.138,6
5737.07,3658.43,5813.95,3732.87,863.027,6
5779.03,3659.54,5853.62,3731.77,736.821,6
5654.58,3697.12,5733.18,3773.24,958.509,6
5695.45,3697.17,5773.94,3773.18,952.305,6
5656.08,3738.1,5731.67,3811.3,792.236,6
5696.95,3738.15,5772.44,3811.25,786.667,6
5737.99,3698.85,5813.03,3771.51,761.788,6
5778.7,3698.74,5853.95,3771.61,773.66,6
5778.7,3738.27,5853.95,3811.14,773.437,6
5818.58,3618.78,5895.71,3693.47,877.133,6
5819.52,3659.22,5894.76,3732.08,772.878,6
5858.98,3657.9,5936.94,3733.4,923.313,6
5897.3,3615.97,5980.25,3696.29,1197.72,6
5900.85,3658.93,5976.7,3732.37,806.106,6
5942.67,3659.9,6016.51,3731.41,695.756,6
5816.77,3696.08,5897.52,3774.28,1076.93,6
5859.72,3698.14,5936.2,3772.21,841.635,6
5820.21,3738.94,5894.07,3810.46,696.701,6
5858.96,3736.94,5936.96,3812.47,924.846,6
5900.19,3697.82,5977.36,3772.54,878.938,6
5941.7,3698.48,6017.49,3771.88,803.375,6
5900.6,3737.73,5976.95,3811.67,834.427,6
5941.23,3737.55,6017.96,3811.86,855.293,6
5982.23,3658.68,6058.58,3732.62,834.1,6
6103.5,3618.01,6182.21,3694.24,964.401,6
6064.6,3659.39,6139.48,3731.91,753.372,6
6104.29,3658.31,6181.42,3733,876.919,6
6023.82,3698.96,6098.63,3771.4,748.999,6
6105.37,3698.88,6180.34,3771.48,757.795,6
6064.28,3738.14,6139.8,3811.27,788.143,6
6104.75,3737.8,6180.96,3811.6,826.422,6
6186.58,3619.42,6262.4,3692.84,804.66,6
6186.94,3659.29,6262.04,3732.01,765.149,6
6228.31,3620.3,6302.3,3691.95,704.194,6
6268.27,3659,6343.97,3732.31,798.37,6
6146.29,3698.98,6221.05,3771.37,746.327,6
6144.95,3737.2,6222.4,3812.2,894.617,6
6228.05,3699.1,6302.56,3771.26,732.723,6
6267.78,3698.05,6344.47,3772.31,852.75,6
6227.1,3737.71,6303.51,3811.7,837.344,6
6267.5,3737.3,6344.74,3812.1,883.192,6
6350.8,3620.34,6424.71,3691.91,699.222,6
6308.46,3658.39,6385.41,3732.91,867.215,6
6348.64,3657.78,6426.87,3733.53,937.362,6
6391.12,3619.86,6466.02,3692.39,753.803,6
6432.03,3619.95,6506.74,3692.3,743.668,6
6429.42,3656.95,6509.35,3734.35,1031.39,6
6309.68,3699.1,6384.2,3771.26,733.116,6
6349.86,3698.49,6425.65,3771.87,802.801,6
6309.21,3738.17,6384.67,3811.24,784.945,6
6350.15,3738.29,6425.36,3811.12,770.84,6
6391.34,3699.12,6465.81,3771.24,730.476,6
6427.25,3694.37,6511.53,3775.99,1271.66,6
6391.66,3738.96,6465.48,3810.45,694.652,6
6430.13,3736.69,6508.64,3812.72,953.19,6
6473.1,3659.72,6547.31,3731.58,716.252,6
6595.71,3699.4,6669.6,3770.95,698.271,9
6544.87,3729.23,6638.8,3820.18,1803.37,9
6595.46,3738.68,6669.85,3810.72,726.129,9
7738.12,2434.15,7812.9,2506.57,747.89,0
7778.31,2907.85,7854.34,2981.48,816.618,0
7575.28,2987.92,7649.21,3059.51,701.048,0
7533.98,3066.51,7608.87,3139.03,753.611,10
7573.18,3064.94,7651.31,3140.6,932.201,10
7534.18,3106.22,7608.68,3178.37,732.181,10
7615.78,3027.14,7690.34,3099.34,735.198,10
7616.02,3066.9,7690.1,3138.63,708.805,10
7779.55,3067.16,7853.1,3138.38,679.616,0
7820.13,3066.92,7894.16,3138.61,706.264,0
7452.6,3185.32,7527,3257.37,726.547,0
7574.76,3145.51,7649.73,3218.12,758.547,0
7899.92,3144.19,7977.63,3219.44,908.987,0
7860.29,3184.86,7935.63,3257.83,778.716,0
7859.32,3223.45,7936.6,3298.29,885.226,0
7124.83,3342.23,7201.7,3416.66,862.424,0
7246.93,3341.89,7324.5,3417.01,901.617,0
7207.52,3422.31,7282.27,3494.69,745.749,0
7287.57,3302.19,7365.49,3377.65,921.091,0
8023.45,3382.39,8099,3455.56,790.449,0
8023.79,3461.77,8098.66,3534.28,752.722,11
8063.93,3461.12,8140.15,3534.93,826.645,11
8023.03,3500.56,8099.42,3574.54,836.46,11
8063.72,3500.44,8140.36,3574.66,850.456,11
8022.04,3539.12,8100.41,3615.03,946.019,11
8022.99,3579.57,8099.46,3653.63,840.88,11
8065.22,3580.94,8138.86,3652.26,684.711,11
8102.78,3459.21,8182.94,3536.84,1044.41,11
8146.59,3501.64,8220.75,3573.46,713.568,0
8227.13,3500.58,8303.49,3574.52,834.565,16
8146.49,3541.07,8220.85,3613.08,724.417,0
8104.73,3579.68,8180.99,3653.53,829.265,0
8187.46,3541.22,8261.52,3612.93,707.372,0
6880.14,3658.63,6956.6,3732.67,840.362,0
6961.17,3658.05,7038.83,3733.25,906.034,0
7003.01,3659.04,7078.62,3732.26,793.19,0
7982.86,3659.29,8057.95,3732.01,764.794,12
7982.13,3698.11,8058.68,3772.24,845.324,12
7981.66,3737.18,8059.16,3812.23,897.23,12
8024.35,3699.47,8098.1,3770.88,690.501,12
8061.28,3695.7,8142.8,3774.65,1119.67,12
8061.52,3735.47,8142.56,3813.94,1092.66,12
8144.88,3618.56,8222.46,3693.69,901.958,0
8186.43,3619.27,8262.55,3692.99,821.789,0
8185.35,3657.75,8263.63,3733.56,941.073,0
8227.91,3659.44,8302.7,3731.86,747.834,0
8105.87,3699.36,8179.85,3771,703.386,12
8104.2,3737.27,8181.51,3812.14,887.26,12
8227.41,3738,8303.21,3811.41,803.818,17
8595.74,2316.03,8669.57,2387.53,695.295,0
8635.67,2315.17,8711.27,2388.39,792.996,0
8676.12,2275.29,8752.45,2349.21,833.079,0
8718.04,2315.88,8792.17,2387.67,711.896,0
8799.13,2236.32,8874.33,2309.14,770.719,13
8796.46,2273.25,8877.01,2351.25,1065.64,13
8799.58,2315.8,8873.89,2387.76,721.878,13
8840.76,2276.63,8914.34,2347.88,681.474,13
8881.44,2316.02,8955.29,2387.54,696.513,13
8959.82,2233.81,9040.18,2311.64,1055.68,0
9001.35,2194.98,9080.29,2271.42,977.059,0
9044.7,2197.44,9118.57,2268.97,697.313,0
9041.89,2234.25,9121.37,2311.21,1006.52,0
8962.34,2275.79,9037.66,2348.72,776.765,0
9003.25,2315.4,9078.38,2388.16,766.76,0
9122.45,2233.2,9204.08,2312.25,1125.31,0
9208.16,2197.62,9281.64,2268.78,676.01,14
9167.14,2236.95,9241.03,2308.5,698.484,14
9247.09,2195.8,9324.34,2270.6,883.577,14
9288.54,2275.47,9364.52,2349.04,813.254,0
9371.34,2276.59,9444.99,2347.91,685.397,0
9411.59,2236.52,9486.37,2308.93,747.198,0
9533.47,2196.44,9609.39,2269.96,810.427,0
9488.39,2231.84,9572.83,2313.61,1280.42,0
9524.78,2306.6,9618.08,2396.96,1769.22,0
8593.95,2393.35,8671.36,2468.31,892.677,0
8677.06,2355.26,8751.51,2427.35,728.967,0
8718.33,2355.69,8791.88,2426.91,679.482,0
8634.66,2432.77,8712.28,2507.94,904.144,0
8634.94,2472.57,8712,2547.19,872.909,0
8717.79,2434.23,8792.41,2506.48,738.583,0
8758.93,2395.01,8832.91,2466.65,703.508,0
8921.49,2394.32,8996.88,2467.34,781.545,0
9002.56,2354.26,9079.07,2428.35,842.878,0
9004.05,2395.23,9077.58,2466.43,678.432,0
9085.57,2395.12,9159.32,2466.54,690.714,0
9126.23,2394.96,9200.3,2466.7,708.539,0
9167.09,2395,9241.08,2466.66,704.028,0
9166.64,2434.09,9241.53,2506.62,753.724,0
9411.55,2394.59,9486.41,2467.07,751.707,0
8674.26,2629.23,8754.31,2706.74,1037.94,0
8840.51,2513.54,8914.59,2585.28,709.069,0
8962.98,2553.08,9037.02,2624.79,707.083,15
8920.21,2590.71,8998.16,2666.2,922.531,15
8952.65,2582.6,9047.35,2674.31,1846.53,15
8919.36,2629.42,8999.01,2706.55,1016.51,15
8992.26,2581.44,9089.37,2675.48,1978.79,15
8880.48,2710.34,8956.26,2783.73,802.609,0
8755.1,2786.56,8836.74,2865.61,1125.7,0
8880.99,2750.37,8955.74,2822.76,746.031,0
8962.17,2670.88,9037.83,2744.14,795.625,0
8917.83,2706.99,9000.54,2787.08,1184.81,0
8619.92,2853.29,8727.02,2956.99,2529.54,0
8305.68,3181.39,8388.2,3261.3,1174.46,0
8391.61,3185.55,8465.53,3257.14,700.152,0
8269.24,3225.16,8343,3296.58,691.162,0
8308.45,3223.6,8385.43,3298.14,868.501,0
8266.94,3301.97,8345.31,3377.87,945.613,16
8305.68,3299.96,8388.2,3379.88,1174.61,16
8302.2,3336.12,8391.68,3422.77,1558.04,16
8350.06,3342.94,8425.45,3415.95,781.32,16
8309.08,3421.83,8384.8,3495.16,799.442,16
8347.14,3379.64,8428.37,3458.3,1103.33,16
8348.06,3420.06,8427.45,3496.94,1001.82,16
8308.96,3461.24,8384.92,3534.81,813.079,16
8266,3498.69,8346.25,3576.41,1049.43,16
8309.49,3501.28,8384.39,3573.82,754.542,16
8343.68,3455.34,8431.83,3540.71,1485.34,16
8266.93,3539.12,8345.31,3615.03,946.343,16
8307.53,3538.91,8386.35,3615.24,970.582,16
8350.08,3659.17,8425.43,3732.13,778.696,0
8309.85,3699.27,8384.02,3771.09,713.956,17
8266.07,3735.91,8346.18,3813.49,1041.52,17
8307.41,3736.43,8386.47,3812.98,983.23,17
3003.76,4173.6,3077.87,4245.37,710.772,0
3043.59,4133.13,3119.67,4206.8,819.026,0
3084.62,4133.33,3160.27,4206.59,795.511,0
2962.71,4331.48,3037.29,4403.7,736.843,0
3003.68,4331.63,3077.95,4403.55,719.27,0
2554.97,4450.46,2628.71,4521.87,690.351,0
2595.61,4450.3,2669.69,4522.03,708.901,0
2881.61,4411.04,2955.13,4482.24,677.955,0
2962.6,4449.95,3037.4,4522.39,749.054,0
2391.64,4568.98,2465.5,4640.51,696.803,0
2391.42,4687.34,2465.73,4759.3,721.791,0
2922.15,4766.51,2996.22,4838.24,708.405,0
4064.82,3778.19,4139.26,3850.27,728.803,0
4146.14,3896.46,4221.21,3969.15,763.398,18
4309.89,3778.36,4383.98,3850.1,709.429,0
4269.22,3818.02,4343.03,3889.49,694.048,0
4186.12,3895.65,4262.86,3969.96,855.43,18
4227.68,3896.37,4302.93,3969.24,773.74,18
4391.45,3817.81,4465.69,3889.7,718.146,19
4472.92,3778.13,4547.49,3850.33,735.638,0
4350.77,3857.46,4424.74,3929.1,703.204,19
4391.04,3856.94,4466.1,3929.63,763.265,19
4431.4,3856.49,4507.38,3930.07,813.783,19
4431.58,3896.19,4507.2,3969.42,793.606,19
4554.94,3778.5,4628.74,3849.96,693.47,0
4718.33,3778.62,4791.87,3849.84,679.243,3
4674.92,3815.64,4753.65,3891.87,965.016,3
4758.73,3778.22,4833.1,3850.24,724.924,3
4798.98,3777.67,4874.49,3850.79,787.784,3
4758.05,3817.09,4833.78,3890.42,799.927,3
4024.37,3976.17,4098.08,4047.55,688.623,0
4146.67,3936.5,4220.67,4008.16,704.613,18
4228.39,3936.59,4302.22,4008.08,694.942,18
4187.62,3976.15,4261.36,4047.56,690.521,0
4186.66,4014.75,4262.32,4088.02,796.411,0
4348.85,3934.66,4426.66,4010.01,914.881,0
4350.06,3975.35,4425.45,4048.36,781.605,0
4473.27,3936.57,4547.14,4008.1,697.313,0
4471.64,3974.51,4548.77,4049.2,876.971,0
4349.35,4014.19,4426.16,4088.57,859.312,0
4390.85,4014.85,4466.29,4087.91,784.326,0
4390.24,4053.79,4466.91,4128.03,851.77,0
4472.43,4014.81,4547.98,4087.96,789.716,0
4636.35,3975.91,4710.59,4047.8,717.638,0
4676.87,3936.1,4751.7,4008.57,750.76,0
4675.75,4053.59,4752.82,4128.23,873.893,0
4757.86,4014.53,4833.98,4088.24,821.187,0
4961.24,3934.8,5038.76,4009.86,898.345,0
4431.3,4093.55,4507.47,4167.31,824.107,0
4471.8,4093.24,4548.61,4167.63,859.577,0
4472.23,4133.19,4548.18,4206.73,811.804,0
4512.43,4132.59,4589.61,4207.33,880.131,0
4636.59,4173.77,4710.35,4245.2,691.736,20
4636.48,4213.19,4710.46,4284.83,703.626,20
4676.72,4094.06,4751.85,4166.81,766.529,20
4677.31,4134.16,4751.26,4205.76,701.47,20
4717.64,4133.69,4792.56,4206.23,754.987,20
4677.38,4173.75,4751.19,4245.22,693.878,20
4715.98,4211.13,4794.22,4286.89,938.167,20
3534.37,4252.65,3608.49,4324.43,711.444,0
4595.38,4371.02,4669.93,4443.21,734.735,0
4636.15,4370.98,4710.79,4443.25,739.407,0
4757.36,4290.72,4834.48,4365.4,876.69,0
4677.53,4371.52,4751.05,4442.71,678.125,0
3534.13,4410.52,3608.73,4482.76,737.415,0
4635.13,4409.52,4711.81,4483.76,851.921,0
4798.11,4448.76,4875.36,4523.57,883.959,0
4796.46,4486.69,4877.01,4564.7,1066.15,0
4881.11,4489.61,4955.63,4561.77,733.142,0
3735.99,4566.47,3815.03,4643.01,982.407,0
3693.97,4683.89,3775.41,4762.75,1114.73,0
3778.63,4647.29,3854.02,4720.3,781.085,0
3775.42,4683.71,3857.23,4762.94,1135.61,0
4881.32,4568.87,4955.41,4640.62,709.35,0
4104.83,4765.55,4180.88,4839.19,817.533,0
4268.69,4845.17,4343.56,4917.67,752.537,0
4391.63,4845.65,4465.51,4917.2,698.208,0
4063.32,4883.45,4140.76,4958.45,894.646,21
4064.53,4924.15,4139.55,4996.8,761.163,21
4106.03,4885.29,4179.68,4956.61,685.399,21
4146.77,4924.74,4220.58,4996.21,694.041,0
4023.78,4963.74,4098.67,5036.26,753.202,21
4065.08,4964.21,4139,5035.79,700.279,21
4105.25,4963.58,4180.47,5036.42,771.781,21
4227.87,4884.69,4302.75,4957.2,753.047,0
4223.62,4920.11,4306.99,5000.84,1221.19,0
4228.06,5003.46,4302.55,5075.59,731.443,0
4269.11,5003.68,4343.14,5075.37,706.226,0
4881.54,5003.86,4955.2,5075.19,685.55,0
4024.45,5043.44,4098,5114.67,680.192,0
4023.49,5082.03,4098.96,5155.12,785.88,0
4022.95,5121.04,4099.5,5195.17,845.467,0
4022.51,5160.14,4099.94,5235.12,893.493,0
4432.61,5201.54,4506.17,5272.77,680.346,0
4390.85,5279.68,4466.29,5352.73,783.811,0
4431.92,5319.45,4506.85,5392.01,755.861,0
4471.46,5318.21,4548.95,5393.25,897.377,0
4510.58,5198,4591.46,5276.31,1083.57,22
4551.56,5198.15,4632.11,5276.16,1065.91,22
4509.75,5236.71,4592.29,5316.65,1175.76,22
4594.52,5239.75,4670.79,5313.61,829.945,22
4512.86,5279.25,4589.18,5353.16,832.501,22
4552.09,5277.72,4631.58,5354.69,1007.06,22
4635.39,5279.33,4711.55,5353.08,823.808,0
4593.16,5317.49,4672.14,5393.97,979.326,22
4963.11,5240.95,5036.89,5312.41,692.628,0
5001.88,3776.53,5079.75,3851.93,917.838,0
5083.74,3776.74,5161.16,3851.72,893.563,0
5084.78,3817.28,5160.12,3890.23,778.269,0
5085.41,3857.41,5159.49,3929.15,708.906,0
5085.62,3897.14,5159.28,3968.47,686.156,0
5126.19,3896.9,5200.34,3968.71,713.328,0
5165.09,3776.47,5243.08,3851.99,924.469,6
5206.23,3776.79,5283.56,3851.67,888.34,6
5166.66,3817.52,5241.5,3889.99,750.73,6
5207.14,3817.19,5282.66,3890.32,788.234,6
5246.72,3776.47,5324.71,3851.99,924.594,6
5281.77,3770.88,5371.3,3857.58,1561.05,23
